week_number,air_avg,air_obs,soil_obs_00,soil_obs_02,soil_obs_04,soil_obs_08,soil_obs_20,soil_obs_40,soil_avg_00,soil_avg_02,soil_avg_04,soil_avg_08,soil_avg_20,soil_avg_40
130,37.5,36.54285714,38.28571429,39.28571429,,39.42857143,39.71428571,,40.14285714,38.85714286,,39.28571429,39.71428571,
131,34.81428571,32.52857143,33.57142857,36.14285714,,37.71428571,38.57142857,,36.0,36.14285714,,37.71428571,38.57142857,
132,35.05714286,35.41666667,35.66666667,36.16666667,,36.83333333,37.83333333,,38.2,36.0,,37.0,38.0,
133,27.05,28.1,35.6,34.6,,35.8,36.8,,36.0,35.0,,36.0,37.0,
134,19.35,20.1,34.0,34.0,,35.0,36.0,,34.0,33.0,,35.0,36.0,
135,30.5,29.75714286,35.0,33.0,,34.57142857,35.14285714,,35.0,33.0,,34.14285714,35.14285714,
136,20.22857143,20.57142857,35.28571429,33.0,,34.0,35.0,,35.14285714,33.0,,34.0,35.0,
137,13.9,14.42857143,35.0,33.0,,34.0,35.0,,35.0,33.0,,34.0,35.0,
138,-3.5,0.95,35.0,32.5,,33.5,34.5,,35.0,32.0,,33.0,34.0,
139,4.814285714,3.2,35.0,32.0,,33.0,34.0,,35.0,32.0,,33.0,34.0,
140,22.35714286,22.17142857,35.0,32.0,,33.0,34.0,,35.0,32.0,,33.0,34.0,
141,28.98571429,27.3,35.0,32.0,,33.0,33.16666667,,35.0,32.0,,33.0,33.16666667,
142,23.6,24.6,35.0,32.0,,32.71428571,33.0,,35.0,32.0,,32.42857143,33.0,
143,23.52857143,24.25714286,35.0,32.0,,32.0,33.0,,35.0,32.0,,32.0,33.0,
144,11.55714286,9.671428571,34.71428571,31.42857143,,32.0,33.0,,34.57142857,31.42857143,,32.0,33.0,
145,9.771428571,11.67142857,32.14285714,31.0,,32.0,33.0,,31.57142857,31.0,,32.0,33.0,
146,18.94285714,16.74285714,30.42857143,31.0,,32.0,33.0,,31.14285714,31.0,,32.0,33.0,
147,1.557142857,4.4,34.14285714,31.0,,32.0,33.0,,34.0,31.0,,32.0,33.0,
148,-9.742857143,-10.41428571,34.0,31.0,,32.0,32.57142857,,34.0,31.0,,32.0,32.28571429,
149,5.728571429,3.885714286,33.14285714,31.0,,32.0,32.28571429,,33.14285714,31.0,,32.0,32.0,
150,20.34285714,17.55714286,31.0,31.0,,32.0,32.0,,31.0,31.0,,32.0,32.0,
151,17.88571429,17.74,33.6,31.0,,32.0,32.0,,33.66666667,31.0,,32.0,32.0,
